fecha,prov_residencia_persona_en_situacion_violencia,genero_persona_en_situacion_de_violencia,edad_persona_en_situacion_de_violencia,pais_nacimiento_persona_en_situacion_de_violencia,tipo_de_violencia_fisica,tipo_de_violencia_psicologica,tipo_de_violencia_sexual,tipo_de_violencia_economica_y_patrimonial,tipo_de_violencia_simbolica,tipo_de_violencia_domestica,modalidad_de_violencia_institucional,modalidad_de_violencia_laboral,modalidad_violencia_contra_libertad_reproductiva,modalidad_de_violencia_obstetrica,modalidad_de_violencia_mediatica,modalidad_de_violencia_otras,vinculo_con_la_persona_agresora,genero_de_la_persona_agresora
2023-01-04,Ciudad Autónoma de Buenos Aires,Mujer,60,,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-04,Buenos Aires,Mujer,37,Argentina,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-04,Buenos Aires,Mujer,47,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-04,Buenos Aires,Mujer,38,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-04,Buenos Aires,Mujer,,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-04,Buenos Aires,Mujer,31,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-04,Buenos Aires,Mujer,31,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-04,Buenos Aires,Mujer,25,,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-04,Buenos Aires,Mujer,25,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-04,Buenos Aires,Mujer,62,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-04,Buenos Aires,Mujer,32,,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-04,Buenos Aires,Mujer,56,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-04,Buenos Aires,Mujer,52,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-04,Buenos Aires,Mujer,36,Boliviana,Si,Si,No,No,Si,Si,Si,No,No,No,No,No,Pareja,Varon
2023-01-04,Buenos Aires,Mujer,37,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-04,Buenos Aires,Mujer,37,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-04,Buenos Aires,Mujer,,Argentina,No,Si,No,No,Si,No,No,Si,No,No,No,No,Superior jerárquico,Varon
2023-01-04,Buenos Aires,Mujer,29,Argentina,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-04,Buenos Aires,Mujer,,,No,Si,Si,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-04,Buenos Aires,Mujer,43,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-05,Santa Fe,Transgénero,16,Argentina,Si,Si,No,No,No,No,Si,No,No,No,No,No,Otro,Varon
2023-01-05,Buenos Aires,Mujer,,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Mujer
2023-01-05,Neuquén,Mujer,46,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-05,Mendoza,Mujer,24,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-05,Buenos Aires,Mujer,,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-05,Entre Ríos,Mujer,30,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-05,Buenos Aires,Mujer,64,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-05,Buenos Aires,Varon,31,,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Padre o tutor,Varon
2023-01-05,Salta,Mujer,25,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-05,Buenos Aires,Mujer,35,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-05,Santa Fe,Mujer,25,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-05,Buenos Aires,Mujer,34,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-05,Mendoza,Mujer,29,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-05,Buenos Aires,Mujer,35,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-05,Buenos Aires,Mujer,27,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-05,Buenos Aires,Mujer,16,Argentina,No,Si,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-05,Buenos Aires,Mujer,,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-05,Mendoza,Mujer,29,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-05,Entre Ríos,Mujer,29,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-05,Córdoba,Mujer,,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-05,Formosa,Mujer,21,Argentina,No,No,No,Si,No,No,No,No,No,No,No,No,,
2023-01-05,Buenos Aires,Mujer,33,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-05,Entre Ríos,Mujer,35,Argentina,No,No,No,Si,No,No,No,No,No,No,No,No,,
2023-01-05,Córdoba,Mujer,50,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-05,Santa Fe,Mujer,25,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-05,Santa Fe,Mujer,27,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-05,Neuquén,Mujer,32,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-05,Buenos Aires,Mujer,48,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-05,Ciudad Autónoma de Buenos Aires,Mujer,,Argentina,Si,Si,Si,No,No,No,No,Si,No,No,No,No,Otro,Varon
2023-01-05,Ciudad Autónoma de Buenos Aires,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-05,Ciudad Autónoma de Buenos Aires,Mujer,,Peruana,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-05,Ciudad Autónoma de Buenos Aires,,,,No,Si,No,No,No,Si,No,No,No,No,No,No,,
2023-01-05,Ciudad Autónoma de Buenos Aires,Mujer,21,Brasileña,Si,Si,No,No,No,No,No,No,No,No,No,Si,Otro,Varon
2023-01-05,Ciudad Autónoma de Buenos Aires,Mujer,23,Boliviana,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-05,Ciudad Autónoma de Buenos Aires,Mujer,24,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-05,Ciudad Autónoma de Buenos Aires,Mujer,25,,No,Si,No,No,No,Si,No,No,No,No,No,Si,Ex pareja,Varon
2023-01-05,Ciudad Autónoma de Buenos Aires,Mujer,29,,No,Si,Si,No,Si,No,No,Si,No,No,No,No,Otro,Varon
2023-01-05,Ciudad Autónoma de Buenos Aires,Mujer,32,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-05,Ciudad Autónoma de Buenos Aires,,34,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,
2023-01-05,Ciudad Autónoma de Buenos Aires,Mujer,35,Boliviana,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-05,Ciudad Autónoma de Buenos Aires,Varon Trans,37,,No,Si,No,No,Si,No,No,Si,No,No,No,No,Otro,
2023-01-05,Ciudad Autónoma de Buenos Aires,Mujer,39,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-05,,Mujer,40,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-05,Ciudad Autónoma de Buenos Aires,Mujer,40,Boliviana,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-05,Ciudad Autónoma de Buenos Aires,Mujer,41,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-05,Ciudad Autónoma de Buenos Aires,Mujer,42,,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-05,Ciudad Autónoma de Buenos Aires,Mujer,42,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-05,Ciudad Autónoma de Buenos Aires,Mujer,43,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-05,Ciudad Autónoma de Buenos Aires,Mujer,55,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Padre o tutor,Varon
2023-01-05,Ciudad Autónoma de Buenos Aires,Mujer,70,Colombiana,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-05,Buenos Aires,Mujer,34,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-05,Buenos Aires,Mujer,,Argentina,No,Si,No,No,No,No,Si,No,No,Si,No,No,Otro,Otro
2023-01-05,Buenos Aires,Mujer,,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-05,Buenos Aires,Mujer,37,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-05,Buenos Aires,Mujer,36,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-05,Buenos Aires,Mujer,,,No,No,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-05,Buenos Aires,Mujer,43,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-05,Buenos Aires,Mujer,30,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-05,Buenos Aires,Mujer,32,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-05,Buenos Aires,Mujer,34,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-05,Buenos Aires,Mujer,29,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-05,Buenos Aires,Mujer,23,,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-05,Buenos Aires,Mujer,24,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-05,Buenos Aires,Mujer,39,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-05,Buenos Aires,Mujer,48,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-05,Buenos Aires,Mujer,,Argentina,No,Si,No,No,Si,No,No,Si,No,No,No,No,Otro,Varon
2023-01-05,Buenos Aires,Mujer,29,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-05,Buenos Aires,Mujer,29,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-05,Buenos Aires,Mujer,55,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Otro familiar,Varon
2023-01-06,Buenos Aires,Mujer,43,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,
2023-01-06,Buenos Aires,Mujer,29,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-06,Mendoza,Mujer,,Argentina,No,No,No,Si,No,Si,No,No,No,No,No,No,,
2023-01-06,Misiones,Mujer,48,Argentina,No,No,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-06,Córdoba,Mujer,46,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-06,San Juan,Mujer,,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-06,Catamarca,Mujer,,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-06,Buenos Aires,Mujer,38,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-06,Buenos Aires,Mujer,25,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-06,Buenos Aires,Mujer,26,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-06,Córdoba,Mujer,27,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-06,Salta,Mujer,29,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-06,Buenos Aires,Mujer,23,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-06,Santa Fe,Mujer,,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-06,Buenos Aires,Mujer,40,,No,Si,No,Si,No,No,No,No,No,No,No,No,,
2023-01-06,Catamarca,Mujer,39,Argentina,No,No,No,Si,No,No,No,No,No,No,No,No,,
2023-01-06,Buenos Aires,Mujer,,,No,Si,No,No,No,Si,No,No,No,No,No,No,,Varon
2023-01-06,Salta,Mujer,,,No,No,No,Si,No,No,No,No,No,No,No,No,,
2023-01-06,San Luis,Mujer,23,Argentina,No,Si,No,No,Si,Si,No,No,Si,No,No,No,Pareja,Varon
2023-01-06,Tucumán,Mujer,46,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-06,San Luis,Mujer,46,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Otro familiar,Varon
2023-01-06,Córdoba,Transgénero,35,Argentina,Si,Si,Si,No,No,No,No,No,No,No,No,No,Otro,Varon
2023-01-06,Buenos Aires,Mujer,,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-06,Córdoba,Mujer,,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-06,Buenos Aires,Mujer,38,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-06,Buenos Aires,Mujer,53,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-06,Tucumán,Mujer,,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-06,Buenos Aires,Mujer,,,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-06,Buenos Aires,Mujer,,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-06,Buenos Aires,Mujer,29,Paraguaya,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-06,Tucumán,Mujer,43,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-06,Tucumán,Mujer,38,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-06,Santiago Del Estero,Mujer,33,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-06,,,,Paraguaya,No,Si,No,No,No,Si,No,No,No,No,No,No,,
2023-01-06,Ciudad Autónoma de Buenos Aires,Mujer,,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-06,Ciudad Autónoma de Buenos Aires,,,,No,No,Si,No,No,No,No,No,No,No,No,Si,,
2023-01-06,Ciudad Autónoma de Buenos Aires,,,,No,Si,No,No,No,Si,No,No,No,No,No,No,,
2023-01-06,Ciudad Autónoma de Buenos Aires,Mujer,21,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,
2023-01-06,Ciudad Autónoma de Buenos Aires,Mujer,23,,No,Si,Si,Si,No,No,No,Si,No,No,No,No,Otro,Varon
2023-01-06,Ciudad Autónoma de Buenos Aires,Mujer,29,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-06,Ciudad Autónoma de Buenos Aires,Mujer,29,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Mujer
2023-01-06,Buenos Aires,Mujer,31,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-06,Ciudad Autónoma de Buenos Aires,,33,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,
2023-01-06,Ciudad Autónoma de Buenos Aires,Mujer,33,Paraguaya,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-06,Ciudad Autónoma de Buenos Aires,Mujer,34,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-06,Ciudad Autónoma de Buenos Aires,Mujer,41,Paraguaya,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-06,Ciudad Autónoma de Buenos Aires,Mujer,41,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-06,Ciudad Autónoma de Buenos Aires,Mujer,41,,No,No,Si,No,No,No,No,No,No,No,No,Si,Otro,Varon
2023-01-06,Ciudad Autónoma de Buenos Aires,Mujer,43,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-06,Ciudad Autónoma de Buenos Aires,Mujer,44,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-06,Buenos Aires,Mujer,32,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-06,Buenos Aires,Mujer,36,,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-06,Buenos Aires,Mujer,,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-06,Buenos Aires,Mujer,,Paraguaya,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-06,Buenos Aires,Mujer,37,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-06,Buenos Aires,Mujer,55,,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-06,Buenos Aires,Mujer,18,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-06,Buenos Aires,Mujer,22,Argentina,No,Si,No,No,Si,No,No,No,No,No,No,No,Otro,Varon
2023-01-06,Buenos Aires,Mujer,22,,No,Si,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-06,Buenos Aires,Mujer,35,,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-06,Buenos Aires,Mujer,72,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-06,Buenos Aires,Mujer,35,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-06,Buenos Aires,Mujer,,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-06,Buenos Aires,Mujer,30,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-06,Buenos Aires,Mujer,45,Colombiana,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-06,Buenos Aires,Mujer,39,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-06,Buenos Aires,Mujer,39,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-06,Buenos Aires,Mujer,32,Argentina,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-06,Buenos Aires,Mujer,16,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Madre o tutor,Mujer
2023-01-06,Buenos Aires,Mujer,27,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-06,Buenos Aires,Mujer,26,,Si,Si,Si,Si,Si,Si,No,No,Si,No,No,No,Ex pareja,Varon
2023-01-06,Buenos Aires,Mujer,55,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-06,Buenos Aires,Mujer,30,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-07,Tucumán,Mujer,19,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-07,Buenos Aires,Mujer,,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-07,Corrientes,Mujer,,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-07,Buenos Aires,Mujer,23,,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-07,Buenos Aires,Mujer,24,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-07,Buenos Aires,Mujer,25,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-07,Buenos Aires,Mujer,34,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-07,Buenos Aires,Mujer,34,,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-07,Buenos Aires,Mujer,44,Paraguaya,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-07,Buenos Aires,Mujer,44,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-07,Santa Fe,Mujer,43,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-07,Buenos Aires,Mujer,36,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-07,Buenos Aires,Mujer,23,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-07,Santiago Del Estero,Mujer,28,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-07,La Rioja,Mujer,42,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-07,Córdoba,Mujer,39,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-07,Santa Fe,Mujer,29,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-07,Buenos Aires,Mujer,48,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-07,Santa Fe,Mujer,60,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-07,Tucumán,Mujer,,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Otro familiar,Varon
2023-01-07,Buenos Aires,Mujer,45,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-07,La Pampa,Mujer,34,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-07,Santa Fe,Mujer,28,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-07,Tucumán,Mujer,17,,No,Si,No,No,No,Si,No,No,No,No,No,No,Otro,Varon
2023-01-07,Córdoba,Mujer,43,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-07,Córdoba,Mujer,12,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Otro,Varon
2023-01-07,Buenos Aires,Mujer,43,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-07,Buenos Aires,Mujer,48,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-07,Buenos Aires,Mujer,36,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-07,Santa Fe,Mujer,39,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-07,Salta,Mujer,36,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-07,Mendoza,Mujer,32,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-07,Ciudad Autónoma de Buenos Aires,Mujer,55,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-07,Buenos Aires,Mujer,44,Paraguaya,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-07,Córdoba,Mujer,20,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-07,Buenos Aires,Mujer,22,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-07,Buenos Aires,Mujer,40,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-07,Santa Fe,Mujer,24,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-07,Buenos Aires,Mujer,51,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-07,Buenos Aires,Mujer,27,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-07,Tucumán,Mujer,28,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-07,Santa Fe,Mujer,32,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-07,San Luis,Mujer,29,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-07,Buenos Aires,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,
2023-01-07,Ciudad Autónoma de Buenos Aires,Mujer,,Venezolana,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-07,Ciudad Autónoma de Buenos Aires,Mujer,,,No,Si,No,No,No,Si,No,No,No,No,No,No,,
2023-01-07,Buenos Aires,Mujer,,,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-07,Ciudad Autónoma de Buenos Aires,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-07,Buenos Aires,,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-07,Ciudad Autónoma de Buenos Aires,Mujer,,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-07,Ciudad Autónoma de Buenos Aires,Mujer,38,,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
